amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
102-3450693-7579453		2011-08-23T19:01:36+00:00	2011-08-24T14:31:12+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Robust Bands (#2 & #4)	COMBO-2-5-PU	B0058V0LSM	Shipped	1	USD	37.99		5.49						RIVERVIEW	FL	33568-3195	US		
102-7301014-1281069		2011-08-23T14:13:10+00:00	2011-08-23T18:41:09+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Powerlifting Band - Robust (40 - 80 Lbs Resistance)	PLB-3	B0053YB2S2	Shipped	1	USD	25.5		4.99						HUNTSVILLE	AL	35803-1726	US		
103-4138309-5505031		2011-08-23T12:10:02+00:00	2011-08-23T12:45:05+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Robust Bands (#2 & #4)	COMBO-2-5-PU	B0058V0LSM	Shipped	1	USD	37.99		5.49						ALEXANDRIA	VA	22315-4741	US		
102-2980932-9983430		2011-08-23T01:14:20+00:00	2011-08-23T12:26:01+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Complete Set - Light, Medium, Heavy, Robust, Power, Strong Bands (#1 - #6)	COMBO-1-6-PU	B0058V0LN2	Shipped	1	USD	155.99		6.49					6.49	Bedford	NH	03110	US	FreeShipping2	
103-8959672-8859434		2011-08-23T01:09:22+00:00	2011-08-23T12:16:47+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Robust Bands (#2 & #4)	COMBO-2-5-PU	B0058V0LSM	Shipped	1	USD	37.99		5.49						Chattanooga	TN	37416	US		
002-2541915-2244254		2011-08-22T22:28:25+00:00	2011-08-23T12:31:16+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Heavy, Robust, Power Bands (#3 - #5)	COMBO-3-5-PU	B0058V0LAK	Shipped	1	USD	81.99		5.49						SAN ANTONIO	TX	78222-3702	US		
104-7395990-9883466		2011-08-22T21:45:03+00:00	2011-08-23T12:14:28+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99						LEXINGTON	VA	24450-2144	US		
002-8277182-4090659		2011-08-22T20:52:48+00:00	2011-08-23T12:12:50+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Power (50 - 120 Lbs Resistance)	PUB-5	B0053YB29Q	Shipped	1	USD	39.95		5.49						GALLOWAY	NJ	08205	US		
102-8292416-7066621		2011-08-22T20:46:00+00:00	2011-08-23T12:22:15+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Robust (40 - 80 Lbs Resistance)	PUB-4	B0053YB21O	Shipped	1	USD	25.5		4.99						APO	AE	09009	US		
102-1072451-5895416		2011-08-22T13:42:16+00:00	2011-08-22T14:59:26+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Robust Bands (#2 & #4)	COMBO-2-5-PU	B0058V0LSM	Shipped	1	USD	37.99		5.49						ronald	wa	98940	US		
103-8601654-0093035		2011-08-22T13:38:03+00:00	2011-08-22T14:57:37+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Medium (20 - 35 Lbs Resistance)	PUB-2	B0053YB1QU	Shipped	1	USD	13.5		4.99						RICHMOND	VA	23230-5019	US		
102-6545592-9726627		2011-08-22T12:50:34+00:00	2011-08-22T13:50:19+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Robust (40 - 80 Lbs Resistance)	PUB-4	B0053YB21O	Shipped	1	USD	25.5		2.74						Austin	TX	78727	US		
102-6545592-9726627		2011-08-22T12:50:34+00:00	2011-08-22T13:50:19+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Heavy (30 - 50 Lbs Resistance)	PUB-3	B0053YB1TW	Shipped	1	USD	19.5		2.75						Austin	TX	78727	US		
102-3061005-3553008		2011-08-22T02:32:03+00:00	2011-08-22T13:26:59+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Robust Bands (#2 & #4)	COMBO-2-5-PU	B0058V0LSM	Shipped	1	USD	37.99		5.49						NEWTON	MA	02458-2704	US		
002-2641017-8842612		2011-08-22T00:26:10+00:00	2011-08-22T13:43:41+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Power (50 - 120 Lbs Resistance)	PUB-5	B0053YB29Q	Shipped	1	USD	39.95		5.49						WALLINGFORD	CT	06492-3970	US		
102-1956982-6158612		2011-08-21T23:48:45+00:00	2011-08-22T13:33:30+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Door Anchor Strap	ACC-4	B0054LUGQ8	Shipped	1	USD	1.95		2.0						SAINT GEORGE	UTAH	84770-3050	US		
102-1956982-6158612		2011-08-21T23:48:45+00:00	2011-08-22T13:33:30+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Soft Hand Grip and Carabiner	ACC-1	B0054LY17I	Shipped	1	USD	4.95		2.0						SAINT GEORGE	UTAH	84770-3050	US		
102-1956982-6158612		2011-08-21T23:48:45+00:00	2011-08-22T13:33:30+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		1.99						SAINT GEORGE	UTAH	84770-3050	US		
105-5508390-3289055		2011-08-21T23:25:44+00:00	2011-08-22T12:57:43+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99						SHEFFIELD	MA	01257-0103	US		
002-3021024-8215428		2011-08-21T22:52:58+00:00	2011-08-22T13:40:00+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Medium (20 - 35 Lbs Resistance)	PUB-2	B0053YB1QU	Shipped	1	USD	13.5		4.99						Sherman Oaks	CA	91423-3522	US		
102-1105253-3166651		2011-08-21T21:34:53+00:00	2011-08-22T13:35:01+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Powerlifting Band - Medium (20 - 35 Lbs Resistance)	PLB-1	B0053YB1GK	Shipped	1	USD	13.5		4.99						VAIL	AZ	85641-2761	US		
105-3504767-5842646		2011-08-21T18:51:45+00:00	2011-08-22T13:02:53+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Heavy (30 - 50 Lbs Resistance)	PUB-3	B0053YB1TW	Shipped	1	USD	19.5		4.99						Los Gatos	CA	95030-4162	US		
105-3630302-2877047		2011-08-21T17:35:31+00:00	2011-08-22T13:00:56+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Mobile Travel Gym Resistance Exercise Band Package Kit - Robust	MGPMAIN-4	B0053U4NTG	Shipped	1	USD	94.5		5.99						mccammon	ID	83250	US		
002-7535796-8434616		2011-08-21T17:24:34+00:00	2011-08-22T13:38:23+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Robust (40 - 80 Lbs Resistance)	PUB-4	B0053YB21O	Shipped	1	USD	25.5		4.99						BELGRADE	MT	59714-9558	US		
102-4369832-1984230		2011-08-21T02:55:43+00:00	2011-08-22T13:22:49+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Therapy / Rehabilitation(Rehab) Band - Power (50 - 120 Lbs Resistance)	BANDMAIN-5	B0053SZ9XM	Shipped	1	USD	39.5		5.49						SAINT PETERSBURG	FL	33703-3022	US		
002-0392926-6604264		2011-08-21T02:42:46+00:00	2011-08-22T13:48:34+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99						Lubbock	TX	79424-6587	US		
104-6988995-0545020		2011-08-20T23:43:07+00:00	2011-08-22T13:13:43+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Robust Bands (#2 & #4)	COMBO-2-5-PU	B0058V0LSM	Shipped	1	USD	37.99		5.49						Redding	CA	96003-9220	US		
104-3932085-3093823		2011-08-20T23:18:31+00:00	2011-08-22T13:15:58+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99						APO	AE	09123	US		
102-3175553-4855401		2011-08-20T22:54:47+00:00	2011-08-22T13:24:12+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Strong (60 - 150 Lbs Resistance)	PUB-6	B0053YB2N2	Shipped	1	USD	54.95		5.49						PINELLAS PARK	FL	33781-5259	US		
105-1369874-9561844		2011-08-20T20:34:05+00:00	2011-08-22T13:04:53+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Robust Bands (#2 & #4)	COMBO-2-5-PU	B0058V0LSM	Shipped	1	USD	37.99		5.49						Iowa City	IA	52246	US		
105-6755294-4800249		2011-08-20T16:07:51+00:00	2011-08-22T12:54:48+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Adjustable Hand Strap	ACC-2	B0054LY1AK	Shipped	1	USD	3.5		4.99						MIDDLETOWN	NEW YORK	10941-1309	US		
002-0724817-3278643		2011-08-20T15:13:23+00:00	2011-08-22T13:46:45+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99						Portland	OR	97229-2456	US		
103-6179665-5565011		2011-08-20T14:40:44+00:00	2011-08-22T13:18:05+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99						EVART	MI	49631-8319	US		
105-1185009-1025819		2011-08-20T14:29:13+00:00	2011-08-22T13:07:56+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99						FOB Hughie	AE	09310	US		
105-7279546-2075429		2011-08-20T09:07:23+00:00	2011-08-22T12:50:34+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Robust (40 - 80 Lbs Resistance)	PUB-4	B0053YB21O	Shipped	1	USD	25.5		4.99						Dallas	OR	97338	US		
104-7970349-6949804		2011-08-20T08:18:56+00:00	2011-08-22T13:10:58+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Power (50 - 120 Lbs Resistance)	PUB-5	B0053YB29Q	Shipped	1	USD	39.95		5.49						APO	AE	09383	US		
102-0049862-1304225		2011-08-20T06:53:24+00:00	2011-08-22T13:36:30+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Heavy, Robust, Power Bands (#3 - #5)	COMBO-3-5-PU	B0058V0LAK	Shipped	1	USD	81.99		5.49						SANTA FE	NM	87501-3504	US		
102-4631736-7748249		2011-08-20T03:20:12+00:00	2011-08-22T13:21:03+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Strong (60 - 150 Lbs Resistance)	PUB-6	B0053YB2N2	Shipped	1	USD	54.95		5.49						AIRWAY HEIGHTS	WA	99001-9733	US		
105-6766117-6492256		2011-08-20T02:56:35+00:00	2011-08-22T12:52:32+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99						Highland Village	TX	75077	US		
105-6123484-9369018		2011-08-20T02:49:16+00:00	2011-08-22T12:56:10+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Powerlifting Band - Heavy (30 - 50 Lbs Resistance)	PLB-6	B0054HELXQ	Shipped	2	USD	39.0		5.49						HENDERSON	NV	89052-3184	US		
102-6503402-9932236		2011-08-20T00:11:17+00:00	2011-08-22T13:19:38+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99						Peoria	AZ	85383	US		
102-2485123-8117021		2011-08-19T21:59:25+00:00	2011-08-22T13:29:05+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99						COLUMBIA	SC	29206-6023	US		
105-0481074-3326608		2011-08-19T16:06:10+00:00	2011-08-19T19:43:51+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Door Anchor Strap	ACC-4	B0054LUGQ8	Shipped	1	USD	1.95		4.99						L.A.	CA	90004-1026	US		
103-7884229-8309827		2011-08-19T13:50:53+00:00	2011-08-19T19:35:49+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Robust Bands (#2 & #4)	COMBO-2-5-PU	B0058V0LSM	Shipped	1	USD	37.99		5.49						APO	AE	09613	US		
104-9751056-3917818		2011-08-19T13:50:10+00:00	2011-08-19T19:41:09+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Robust Bands (#2 & #4)	COMBO-2-5-PU	B0058V0LSM	Shipped	1	USD	37.99		5.49						Sioux Falls	SD	57106	US		
002-6646231-7898660		2011-08-19T13:24:13+00:00	2011-08-19T19:31:35+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Heavy (30 - 50 Lbs Resistance)	PUB-3	B0053YB1TW	Shipped	1	USD	19.5		4.99						STRATFORD	CT	06614-4746	US		
104-7614541-5777827		2011-08-19T13:00:10+00:00	2011-08-19T19:39:10+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99						SAVOY	IL	61874-9445	US		
105-6027486-5040244		2011-08-19T04:18:50+00:00	2011-08-19T19:45:55+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Power (50 - 120 Lbs Resistance)	PUB-5	B0053YB29Q	Shipped	1	USD	39.95		5.49						Clinton	MS	39056	US		
102-7590180-3931446		2011-08-18T17:58:35+00:00	2011-08-18T20:18:51+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99				4.5		APO	AE	09342	US	Facebook15	
104-5250051-5554667		2011-08-18T10:39:58+00:00	2011-08-18T20:28:04+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Pairs - Heavy (30 - 50 Lbs Resistance)	PUBP-3	B0058V0K3I	Shipped	1	USD	37.99		2.74						APO	AE	09330	US		
104-5250051-5554667		2011-08-18T10:39:58+00:00	2011-08-18T20:28:04+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Pairs - Power (50 - 120 Lbs Resistance)	PUBP-5	B0058V0KF6	Shipped	1	USD	77.99		3.25						APO	AE	09330	US		
002-2458047-4142600		2011-08-18T08:47:50+00:00	2011-08-18T20:11:11+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99						FPO	AP	96427-2060	US		
103-0944475-6357844		2011-08-18T05:19:44+00:00	2011-08-18T20:35:25+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Heavy, Robust, Power Bands (#3 - #5)	COMBO-3-5-PU	B0058V0LAK	Shipped	1	USD	81.99		5.49						Colorado Springs	CO	80925	US		
103-2233557-8030625		2011-08-18T04:43:32+00:00	2011-08-18T20:37:06+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Powerlifting Band - Power (50 - 120 Lbs Resistance)	PLB-4	B0053YB2WI	Shipped	1	USD	39.95		5.49						BROOKLYN	NY	11209-8133	US		
105-0721538-4920268		2011-08-18T03:52:29+00:00	2011-08-18T21:13:10+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Powerlifting Band - Robust (40 - 80 Lbs Resistance)	PLB-3	B0053YB2S2	Shipped	1	USD	25.5		4.99						Warsaw	Indiana	46580	US		
002-1117668-5694625		2011-08-18T01:51:47+00:00	2011-08-18T20:30:10+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99						Miami	FL	33156-4524	US		
105-4106472-9551408		2011-08-18T00:32:42+00:00	2011-08-18T21:15:53+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Powerlifting Band Pairs - Medium (20 - 35 Lbs Resistance)	PLBP-2	B0058V0IT4	Shipped	1	USD	26.99		4.99						ENGLEWOOD CLIFFS	NJ	07632-3119	US		
104-3896577-5540230		2011-08-17T23:02:27+00:00	2011-08-19T19:29:45+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Therapy / Rehabilitation(Rehab) Band Complete Set - Light, Medium, Heavy, Robust, Power, Strong Bands (#1 - #6)	COMBO-1-6-RE	B0058V0L2S	Shipped	1	USD	155.99		6.49					6.49	SAN RAMON	CA	94583-9135	US	FreeShipping2	
002-1836241-7322660		2011-08-17T22:20:59+00:00	2011-08-18T20:32:26+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Heavy (30 - 50 Lbs Resistance)	PUB-3	B0053YB1TW	Shipped	1	USD	19.5		4.99						WENATCHEE	WA	98801-3612	US		
105-0285854-4098601		2011-08-17T18:51:07+00:00	2011-08-18T21:00:41+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Therapy / Rehabilitation(Rehab) Band Pairs - Robust (40 - 80 Lbs Resistance)	BP-4	B0058V0IEO	Shipped	1	USD	49.99		3.25						SAN DIEGO	CA	92110-2220	US		
105-0285854-4098601		2011-08-17T18:51:07+00:00	2011-08-18T21:00:41+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Therapy / Rehabilitation(Rehab) Band Pairs - Power (50 - 120 Lbs Resistance)	BP-5	B0058V0IK8	Shipped	1	USD	77.99		3.24						SAN DIEGO	CA	92110-2220	US		
105-4699700-5853007		2011-08-17T18:37:41+00:00	2011-08-18T21:19:59+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Therapy / Rehabilitation(Rehab) Band - Power (50 - 120 Lbs Resistance)	BANDMAIN-5	B0053SZ9XM	Shipped	1	USD	39.5		5.49						Windsor	CA	95492	US		
103-1246753-6810660		2011-08-17T07:24:16+00:00	2011-08-17T14:01:10+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		2.74						LOS ANGELES	CA	90025-4162	US		
103-1246753-6810660		2011-08-17T07:24:16+00:00	2011-08-17T14:01:10+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Powerlifting Band - Robust (40 - 80 Lbs Resistance)	PLB-3	B0053YB2S2	Shipped	1	USD	25.5		2.75						LOS ANGELES	CA	90025-4162	US		
105-4015093-7465053		2011-08-17T06:39:41+00:00	2011-08-17T13:51:28+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Power (50 - 120 Lbs Resistance)	PUB-5	B0053YB29Q	Shipped	1	USD	39.95		5.49						USAFA	CO	80841	US		
102-0351344-8709812		2011-08-17T06:38:18+00:00	2011-08-17T13:58:52+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Heavy, Robust, Power Bands (#3 - #5)	COMBO-3-5-PU	B0058V0LAK	Shipped	1	USD	81.99		5.49						San Francisco	CA	94122	US		
102-7428071-1172262		2011-08-17T03:50:37+00:00	2011-08-17T13:55:40+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Heavy (30 - 50 Lbs Resistance)	PUB-3	B0053YB1TW	Shipped	1	USD	19.5		4.99						SALT LAKE CITY	UT	84102-3362	US		
105-8658986-1806634		2011-08-17T02:30:51+00:00	2011-08-17T13:49:50+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Power (50 - 120 Lbs Resistance)	PUB-5	B0053YB29Q	Shipped	1	USD	39.95		5.49						ROANOKE	VA	24015-2210	US		
104-6039760-3203421		2011-08-16T22:13:26+00:00	2011-08-17T13:53:46+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Therapy / Rehabilitation(Rehab) Band - Robust (40 - 80 Lbs Resistance)	BANDMAIN-4	B0053SZ9JG	Shipped	2	USD	51.0		5.49						Goodyear	AZ	85395	US		
102-2186458-5361857		2011-08-16T21:21:53+00:00	2011-08-17T13:57:15+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99						PHILADELPHIA	PA	19104-6218	US		
103-6632209-9608259		2011-08-16T13:54:35+00:00	2011-08-16T18:32:24+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99						SARTELL	MN	56377-2469	US		
002-7793215-3149064		2011-08-16T02:49:03+00:00	2011-08-16T13:02:01+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Medium (20 - 35 Lbs Resistance)	PUB-2	B0053YB1QU	Shipped	1	USD	13.5		4.99						FREDERICKSBURG	VA	22408-8038	US		
103-6148847-4657811		2011-08-16T02:34:40+00:00	2011-08-16T12:45:56+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Therapy / Rehabilitation(Rehab) Band Set - Light, Medium, Heavy Bands (#1 - #3)	COMBO-1-3-RE	B0058V0KNS	Shipped	1	USD	39.99		4.99						ZACHARY	LA	70791-5425	US		
002-6907413-9401065		2011-08-16T01:21:14+00:00	2011-08-16T13:04:01+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Powerlifting Band - Medium (20 - 35 Lbs Resistance)	PLB-1	B0053YB1GK	Shipped	1	USD	13.5		2.74						Highlands Ranch	CO	80130	US		
002-6907413-9401065		2011-08-16T01:21:14+00:00	2011-08-16T13:04:01+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Powerlifting Band - Heavy (30 - 50 Lbs Resistance)	PLB-6	B0054HELXQ	Shipped	1	USD	19.5		2.75						Highlands Ranch	CO	80130	US		
002-7925409-0915445		2011-08-16T00:37:46+00:00	2011-08-16T12:57:35+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99						CRESTVIEW	FL	32539-8954	US		
102-4725080-9671412		2011-08-15T20:42:06+00:00	2011-08-16T12:54:36+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Robust Bands (#2 & #4)	COMBO-2-5-PU	B0058V0LSM	Shipped	1	USD	37.99		5.49						Asheville	NC	28803	US		
103-4932640-9127413		2011-08-15T20:31:08+00:00	2011-08-16T12:51:38+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Powerlifting Band - Strong (60 - 150 Lbs Resistance)	PLB-5	B0054GSIM2	Shipped	1	USD	54.95		5.49						Sacramento	CA	95835	US		
105-3163038-2256254		2011-08-15T20:00:04+00:00	2011-08-16T12:49:48+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	29.99		4.99						NAPERVILLE	IL	60563-9662	US		
002-6670064-9917055		2011-08-15T19:04:55+00:00	2011-08-16T13:06:37+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Medium (20 - 35 Lbs Resistance)	PUB-2	B0053YB1QU	Shipped	1	USD	13.5		4.99						HOUSTON	TX	77027-5726	US		
105-7938522-3357824		2011-08-15T17:49:33+00:00	2011-08-15T18:35:55+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Powerlifting Band - Robust (40 - 80 Lbs Resistance)	PLB-3	B0053YB2S2	Shipped	1	USD	25.5		4.99						GARDENDALE	AL	35071-2438	US		
103-7843177-2773862		2011-08-15T15:05:56+00:00	2011-08-15T15:58:59+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Powerlifting Band - Medium (20 - 35 Lbs Resistance)	PLB-1	B0053YB1GK	Shipped	1	USD	13.5		2.0						ORLANDO	FL	32814-6917	US		
103-7843177-2773862		2011-08-15T15:05:56+00:00	2011-08-15T15:58:59+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Powerlifting Band - Robust (40 - 80 Lbs Resistance)	PLB-3	B0053YB2S2	Shipped	1	USD	25.5		2.0						ORLANDO	FL	32814-6917	US		
103-7843177-2773862		2011-08-15T15:05:56+00:00	2011-08-15T15:58:59+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Powerlifting Band - Heavy (30 - 50 Lbs Resistance)	PLB-6	B0054HELXQ	Shipped	1	USD	19.5		1.99						ORLANDO	FL	32814-6917	US		
103-9435352-6281023		2011-08-15T14:16:58+00:00	2011-08-15T15:25:32+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Heavy (30 - 50 Lbs Resistance)	PUB-3	B0053YB1TW	Shipped	1	USD	19.5		2.74						Enid	OK	73703	US		
